"dataset","freq","freq_label","siec","siec_label","nrg_cons","nrg_cons_label","unit","unit_label","tax","tax_label","currency","currency_label","geo","geo_label","time","time_label","value"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","IS","Iceland","2024-S2","2024-S2","0.0899"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","NO","Norway","2022-S1","2022-S1","0.1354"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","NO","Norway","2022-S2","2022-S2","0.1984"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","NO","Norway","2023-S1","2023-S1","0.1036"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","NO","Norway","2023-S2","2023-S2","0.0717"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","NO","Norway","2024-S1","2024-S1","0.0767"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","NO","Norway","2024-S2","2024-S2","0.0576"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","NO","Norway","2025-S1","2025-S1","0.0709"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","NO","Norway","2025-S2","2025-S2","0.072"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","BA","Bosnia and Herzegovina","2022-S1","2022-S1","0.0764"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","BA","Bosnia and Herzegovina","2022-S2","2022-S2","0.0823"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","BA","Bosnia and Herzegovina","2023-S1","2023-S1","0.0942"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","BA","Bosnia and Herzegovina","2023-S2","2023-S2","0.0914"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","BA","Bosnia and Herzegovina","2024-S1","2024-S1","0.0976"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","BA","Bosnia and Herzegovina","2024-S2","2024-S2","0.0977"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","BA","Bosnia and Herzegovina","2025-S1","2025-S1","0.1044"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","BA","Bosnia and Herzegovina","2025-S2","2025-S2","0.1064"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","ME","Montenegro","2022-S1","2022-S1","0.0742"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","ME","Montenegro","2022-S2","2022-S2","0.0743"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","ME","Montenegro","2023-S1","2023-S1","0.0712"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","ME","Montenegro","2023-S2","2023-S2","0.0683"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","ME","Montenegro","2024-S1","2024-S1","0.0722"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","ME","Montenegro","2024-S2","2024-S2","0.067"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","ME","Montenegro","2025-S1","2025-S1","0.0685"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","ME","Montenegro","2025-S2","2025-S2","0.0685"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","MD","Moldova","2022-S1","2022-S1","0.0754"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","MD","Moldova","2022-S2","2022-S2","0.1379"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","MD","Moldova","2023-S1","2023-S1","0.1405"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","MD","Moldova","2023-S2","2023-S2","0.1068"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","MD","Moldova","2024-S1","2024-S1","0.0948"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","MD","Moldova","2024-S2","2024-S2","0.0925"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","MD","Moldova","2025-S1","2025-S1","0.1653"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","MD","Moldova","2025-S2","2025-S2","0.1521"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","MK","North Macedonia","2022-S1","2022-S1","0.1673"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","MK","North Macedonia","2022-S2","2022-S2","0.2892"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","MK","North Macedonia","2023-S1","2023-S1","0.1676"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","MK","North Macedonia","2023-S2","2023-S2","0.1164"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","MK","North Macedonia","2024-S1","2024-S1","0.0981"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","MK","North Macedonia","2024-S2","2024-S2","0.1347"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","MK","North Macedonia","2025-S1","2025-S1","0.1176"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","MK","North Macedonia","2025-S2","2025-S2","0.1183"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","GE","Georgia","2022-S2","2022-S2","0.0914"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","GE","Georgia","2023-S1","2023-S1","0.0921"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","GE","Georgia","2023-S2","2023-S2","0.0915"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","GE","Georgia","2024-S1","2024-S1","0.079"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","GE","Georgia","2024-S2","2024-S2","0.0781"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","GE","Georgia","2025-S1","2025-S1","0.0833"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","GE","Georgia","2025-S2","2025-S2","0.0798"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","AL","Albania","2022-S1","2022-S1","0.1057"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","AL","Albania","2022-S2","2022-S2","0.1097"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","AL","Albania","2023-S1","2023-S1","0.1135"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","AL","Albania","2023-S2","2023-S2","0.1223"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","AL","Albania","2024-S1","2024-S1","0.1252"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","AL","Albania","2024-S2","2024-S2","0.1292"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","AL","Albania","2025-S1","2025-S1","0.142"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","AL","Albania","2025-S2","2025-S2","0.1321"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","RS","Serbia","2022-S1","2022-S1","0.0923"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","RS","Serbia","2022-S2","2022-S2","0.1084"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","RS","Serbia","2023-S1","2023-S1","0.1323"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","RS","Serbia","2023-S2","2023-S2","0.1409"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","RS","Serbia","2024-S1","2024-S1","0.1349"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","RS","Serbia","2024-S2","2024-S2","0.1244"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","RS","Serbia","2025-S1","2025-S1","0.1295"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","RS","Serbia","2025-S2","2025-S2","0.1383"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","TR","Türkiye","2022-S1","2022-S1","0.1146"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","TR","Türkiye","2022-S2","2022-S2","0.1871"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","TR","Türkiye","2023-S1","2023-S1","0.1277"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","TR","Türkiye","2023-S2","2023-S2","0.0923"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","TR","Türkiye","2024-S1","2024-S1","0.0837"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","TR","Türkiye","2024-S2","2024-S2","0.0897"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","TR","Türkiye","2025-S1","2025-S1","0.0839"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","TR","Türkiye","2025-S2","2025-S2","0.0815"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","XK","Kosovo*","2022-S1","2022-S1","0.0609"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","XK","Kosovo*","2022-S2","2022-S2","0.0609"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","XK","Kosovo*","2023-S1","2023-S1","0.0654"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","XK","Kosovo*","2023-S2","2023-S2","0.0709"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","XK","Kosovo*","2024-S1","2024-S1","0.07"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","EUR","Euro","XK","Kosovo*","2024-S2","2024-S2","0.0688"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","PPS","Purchasing Power Standard","EU27_2020","European Union - 27 countries (from 2020)","2022-S1","2022-S1","0.1833"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","PPS","Purchasing Power Standard","EU27_2020","European Union - 27 countries (from 2020)","2022-S2","2022-S2","0.2143"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","PPS","Purchasing Power Standard","EU27_2020","European Union - 27 countries (from 2020)","2023-S1","2023-S1","0.2101"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","PPS","Purchasing Power Standard","EU27_2020","European Union - 27 countries (from 2020)","2023-S2","2023-S2","0.1942"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","PPS","Purchasing Power Standard","EU27_2020","European Union - 27 countries (from 2020)","2024-S1","2024-S1","0.1675"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","PPS","Purchasing Power Standard","EU27_2020","European Union - 27 countries (from 2020)","2024-S2","2024-S2","0.1775"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","PPS","Purchasing Power Standard","EU27_2020","European Union - 27 countries (from 2020)","2025-S1","2025-S1","0.1689"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","PPS","Purchasing Power Standard","EU27_2020","European Union - 27 countries (from 2020)","2025-S2","2025-S2","0.1646"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","PPS","Purchasing Power Standard","EA","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)","2022-S1","2022-S1","0.1758"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","PPS","Purchasing Power Standard","EA","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)","2022-S2","2022-S2","0.2026"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","PPS","Purchasing Power Standard","EA","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)","2023-S1","2023-S1","0.2001"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","PPS","Purchasing Power Standard","EA","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)","2023-S2","2023-S2","0.186"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","PPS","Purchasing Power Standard","EA","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)","2024-S1","2024-S1","0.1598"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","MWH2000-19999","Consumption from 2 000 MWh to 19 999 MWh - band ID","KWH","Kilowatt-hour","X_VAT","Excluding VAT and other recoverable taxes and levies","PPS","Purchasing Power Standard","EA","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)","2024-S2","2024-S2","0.1702"
